SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_ID
42022,1630552,0042200116,"Apr 27, 2023",ATL vs. BOS,L,5,2,2,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,5,5,1,1630552
42022,1630552,0042200115,"Apr 25, 2023",ATL @ BOS,W,14,1,5,0.2,1,4,0.25,0,0,0.0,0,3,3,2,0,0,0,1,3,1,1,1630552
42022,1630552,0042200114,"Apr 23, 2023",ATL vs. BOS,L,6,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,1,1,0,0,0,2,4,1,1630552
42022,1630552,0042200113,"Apr 21, 2023",ATL vs. BOS,W,13,3,5,0.6,2,3,0.667,2,2,1.0,0,1,1,4,1,0,3,1,10,-1,1,1630552
42022,1630552,0042200112,"Apr 18, 2023",ATL @ BOS,L,5,0,1,0.0,0,1,0.0,0,0,0.0,0,3,3,0,0,0,1,0,0,-13,1,1630552
42022,1630552,0042200111,"Apr 15, 2023",ATL @ BOS,L,13,3,10,0.3,0,2,0.0,0,0,0.0,2,4,6,1,1,0,1,3,6,1,1,1630552
42021,1630552,0042100104,"Apr 24, 2022",ATL vs. MIA,L,4,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,1630552
42021,1630552,0042100101,"Apr 17, 2022",ATL @ MIA,L,5,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,6,1,1630552
42024,2544,0042400165,"Apr 30, 2025",LAL vs. MIN,L,40,9,21,0.429,1,5,0.2,3,6,0.5,2,5,7,6,2,0,3,2,22,-14,1,2544
42024,2544,0042400164,"Apr 27, 2025",LAL @ MIN,L,46,5,9,0.556,2,4,0.5,15,18,0.833,3,9,12,8,3,3,3,2,27,-4,1,2544
42024,2544,0042400163,"Apr 25, 2025",LAL @ MIN,L,41,13,21,0.619,5,9,0.556,7,10,0.7,3,7,10,4,2,2,1,0,38,-10,1,2544
42024,2544,0042400162,"Apr 22, 2025",LAL vs. MIN,W,40,8,19,0.421,1,5,0.2,4,4,1.0,3,8,11,7,1,1,2,4,21,9,1,2544
42024,2544,0042400161,"Apr 19, 2025",LAL vs. MIN,L,36,8,18,0.444,1,5,0.2,2,2,1.0,1,4,5,3,2,3,4,0,19,-22,1,2544
42023,2544,0042300155,"Apr 29, 2024",LAL @ DEN,L,44,11,21,0.524,3,7,0.429,5,7,0.714,1,8,9,11,4,0,1,4,30,3,1,2544
42023,2544,0042300154,"Apr 27, 2024",LAL vs. DEN,W,39,14,23,0.609,0,2,0.0,2,2,1.0,1,4,5,4,3,1,6,0,30,1,1,2544
42023,2544,0042300153,"Apr 25, 2024",LAL vs. DEN,L,42,12,20,0.6,1,6,0.167,1,2,0.5,0,6,6,9,2,1,3,3,26,-8,1,2544
42023,2544,0042300152,"Apr 22, 2024",LAL @ DEN,L,38,9,19,0.474,3,6,0.5,5,7,0.714,0,8,8,12,2,2,2,3,26,2,1,2544
42023,2544,0042300151,"Apr 20, 2024",LAL @ DEN,L,41,10,16,0.625,3,5,0.6,4,5,0.8,2,4,6,8,1,1,7,1,27,-9,1,2544
42022,2544,0042200314,"May 22, 2023",LAL vs. DEN,L,48,15,25,0.6,4,7,0.571,6,7,0.857,2,8,10,9,2,0,1,1,40,-2,1,2544
42022,2544,0042200313,"May 20, 2023",LAL vs. DEN,L,43,8,19,0.421,3,9,0.333,4,7,0.571,0,7,7,12,0,0,2,2,23,-4,1,2544
42022,2544,0042200312,"May 18, 2023",LAL @ DEN,L,40,9,19,0.474,0,6,0.0,4,4,1.0,0,9,9,10,4,2,3,2,22,4,1,2544
42022,2544,0042200311,"May 16, 2023",LAL @ DEN,L,40,9,16,0.563,0,4,0.0,8,11,0.727,3,9,12,9,0,1,3,1,26,-6,1,2544
42022,2544,0042200236,"May 12, 2023",LAL vs. GSW,W,43,10,14,0.714,2,3,0.667,8,11,0.727,0,9,9,9,2,1,2,2,30,21,1,2544
42022,2544,0042200235,"May 10, 2023",LAL @ GSW,L,39,9,17,0.529,3,7,0.429,4,4,1.0,1,8,9,3,2,1,4,3,25,-16,1,2544
42022,2544,0042200234,"May 08, 2023",LAL vs. GSW,W,43,10,25,0.4,2,9,0.222,5,5,1.0,2,7,9,6,0,1,3,3,27,-8,1,2544
42022,2544,0042200233,"May 06, 2023",LAL vs. GSW,W,32,6,11,0.545,2,4,0.5,7,8,0.875,1,7,8,8,0,1,0,0,21,26,1,2544
42022,2544,0042200232,"May 04, 2023",LAL @ GSW,L,28,10,18,0.556,3,8,0.375,0,0,0.0,0,7,7,3,1,0,0,3,23,-27,1,2544
42022,2544,0042200231,"May 02, 2023",LAL @ GSW,W,40,9,24,0.375,1,8,0.125,3,4,0.75,2,9,11,4,0,3,4,0,22,1,1,2544
42022,2544,0042200156,"Apr 28, 2023",LAL vs. MEM,W,31,9,13,0.692,2,5,0.4,2,3,0.667,1,4,5,6,1,0,3,2,22,32,1,2544
42022,2544,0042200155,"Apr 26, 2023",LAL @ MEM,L,37,5,17,0.294,1,9,0.111,4,6,0.667,2,8,10,5,1,1,5,1,15,-1,1,2544
42022,2544,0042200154,"Apr 24, 2023",LAL vs. MEM,W,45,8,18,0.444,1,7,0.143,5,7,0.714,5,15,20,7,0,2,1,3,22,8,1,2544
42022,2544,0042200153,"Apr 22, 2023",LAL vs. MEM,W,36,10,20,0.5,0,4,0.0,5,7,0.714,2,7,9,5,1,1,3,3,25,-6,1,2544
42022,2544,0042200152,"Apr 19, 2023",LAL @ MEM,L,39,12,23,0.522,1,8,0.125,3,4,0.75,2,10,12,3,1,1,1,1,28,-17,1,2544
42022,2544,0042200151,"Apr 16, 2023",LAL @ MEM,W,34,8,16,0.5,3,8,0.375,2,4,0.5,2,9,11,5,2,3,5,1,21,7,1,2544
42020,2544,0042000156,"Jun 03, 2021",LAL vs. PHX,L,41,11,26,0.423,3,10,0.3,4,6,0.667,2,7,9,7,2,2,3,1,29,-3,1,2544
42020,2544,0042000155,"Jun 01, 2021",LAL @ PHX,L,32,9,19,0.474,6,10,0.6,0,0,0.0,1,4,5,7,0,0,3,1,24,-24,1,2544
42020,2544,0042000154,"May 30, 2021",LAL vs. PHX,L,38,10,21,0.476,1,7,0.143,4,7,0.571,2,10,12,6,1,0,6,1,25,6,1,2544
42020,2544,0042000153,"May 27, 2021",LAL vs. PHX,W,38,9,19,0.474,1,5,0.2,2,3,0.667,1,5,6,9,1,0,7,0,21,15,1,2544
42020,2544,0042000152,"May 25, 2021",LAL @ PHX,W,39,9,16,0.563,4,9,0.444,1,1,1.0,0,4,4,9,2,0,1,3,23,14,1,2544
42020,2544,0042000151,"May 23, 2021",LAL @ PHX,L,36,6,13,0.462,3,7,0.429,3,6,0.5,1,6,7,10,3,0,5,1,18,2,1,2544
42019,2544,0041900406,"Oct 11, 2020",LAL @ MIA,W,41,13,20,0.65,1,5,0.2,1,4,0.25,3,11,14,10,1,0,1,3,28,18,1,2544
42019,2544,0041900405,"Oct 09, 2020",LAL vs. MIA,L,42,15,21,0.714,6,9,0.667,4,6,0.667,3,10,13,7,3,0,4,1,40,7,1,2544
42019,2544,0041900404,"Oct 06, 2020",LAL @ MIA,W,39,8,16,0.5,2,5,0.4,10,12,0.833,2,10,12,8,1,0,6,2,28,-2,1,2544
42019,2544,0041900403,"Oct 04, 2020",LAL @ MIA,L,39,9,16,0.563,1,5,0.2,6,9,0.667,1,9,10,8,0,2,8,2,25,-4,1,2544
42019,2544,0041900402,"Oct 02, 2020",LAL vs. MIA,W,39,14,25,0.56,3,8,0.375,2,5,0.4,2,7,9,9,1,1,0,2,33,7,1,2544
42019,2544,0041900401,"Sep 30, 2020",LAL vs. MIA,W,36,9,17,0.529,2,4,0.5,5,6,0.833,1,12,13,9,1,0,2,3,25,10,1,2544
42019,2544,0041900315,"Sep 26, 2020",LAL vs. DEN,W,40,15,25,0.6,1,4,0.25,7,8,0.875,3,13,16,10,1,0,2,2,38,12,1,2544
42019,2544,0041900314,"Sep 24, 2020",LAL @ DEN,W,38,7,18,0.389,1,3,0.333,11,14,0.786,1,8,9,8,0,0,0,2,26,8,1,2544
42019,2544,0041900313,"Sep 22, 2020",LAL @ DEN,L,37,14,23,0.609,1,4,0.25,1,2,0.5,1,9,10,11,2,2,6,1,30,2,1,2544
42019,2544,0041900312,"Sep 20, 2020",LAL vs. DEN,W,36,10,20,0.5,3,8,0.375,3,4,0.75,2,9,11,4,0,2,6,2,26,-9,1,2544
42019,2544,0041900311,"Sep 18, 2020",LAL vs. DEN,W,31,6,11,0.545,0,2,0.0,3,4,0.75,1,5,6,12,0,0,3,2,15,15,1,2544
42019,2544,0041900225,"Sep 12, 2020",LAL vs. HOU,W,31,9,18,0.5,3,8,0.375,8,10,0.8,2,9,11,7,2,1,4,2,29,19,1,2544
42019,2544,0041900224,"Sep 10, 2020",LAL @ HOU,W,34,7,17,0.412,0,5,0.0,2,3,0.667,1,14,15,9,3,0,4,2,16,15,1,2544
42019,2544,0041900223,"Sep 08, 2020",LAL @ HOU,W,38,13,23,0.565,4,9,0.444,6,10,0.6,0,7,7,5,1,4,2,1,36,8,1,2544
42019,2544,0041900222,"Sep 06, 2020",LAL vs. HOU,W,39,10,17,0.588,1,5,0.2,7,10,0.7,0,11,11,9,4,2,7,3,28,15,1,2544
42019,2544,0041900221,"Sep 04, 2020",LAL vs. HOU,L,37,7,15,0.467,2,7,0.286,4,5,0.8,1,7,8,7,0,2,4,2,20,-15,1,2544
42019,2544,0041900145,"Aug 29, 2020",LAL vs. POR,W,34,14,19,0.737,4,7,0.571,4,4,1.0,0,10,10,10,1,1,5,1,36,20,1,2544
42019,2544,0041900144,"Aug 24, 2020",LAL @ POR,W,28,10,12,0.833,4,5,0.8,6,8,0.75,1,5,6,10,0,1,2,2,30,17,1,2544
42019,2544,0041900143,"Aug 22, 2020",LAL @ POR,W,34,11,18,0.611,4,8,0.5,12,17,0.706,1,11,12,8,2,0,8,3,38,2,1,2544
42019,2544,0041900142,"Aug 20, 2020",LAL vs. POR,W,27,4,11,0.364,0,3,0.0,2,2,1.0,0,6,6,7,2,0,6,1,10,23,1,2544
42019,2544,0041900141,"Aug 18, 2020",LAL vs. POR,L,41,9,20,0.45,1,5,0.2,4,7,0.571,2,15,17,16,1,0,4,1,23,-3,1,2544
42024,1627750,0042400227,"May 18, 2025",DEN @ OKC,L,35,6,16,0.375,1,8,0.125,0,0,0.0,0,1,1,2,3,1,2,1,13,-21,1,1627750
42024,1627750,0042400226,"May 15, 2025",DEN vs. OKC,W,42,9,19,0.474,2,6,0.333,5,6,0.833,1,7,8,7,0,1,5,3,25,28,1,1627750
42024,1627750,0042400225,"May 13, 2025",DEN @ OKC,L,42,10,27,0.37,3,13,0.231,5,5,1.0,2,2,4,3,0,1,4,4,28,-5,1,1627750
42024,1627750,0042400224,"May 11, 2025",DEN vs. OKC,L,41,5,15,0.333,2,5,0.4,5,6,0.833,2,2,4,5,1,0,4,1,17,-12,1,1627750
42024,1627750,0042400223,"May 09, 2025",DEN vs. OKC,W,48,9,19,0.474,2,5,0.4,7,8,0.875,0,4,4,8,4,1,2,2,27,14,1,1627750
42024,1627750,0042400222,"May 07, 2025",DEN @ OKC,L,31,4,9,0.444,3,5,0.6,3,4,0.75,2,2,4,1,0,1,2,1,14,-34,1,1627750
42024,1627750,0042400221,"May 05, 2025",DEN @ OKC,W,44,6,16,0.375,2,7,0.286,7,8,0.875,1,5,6,6,1,0,4,3,21,12,1,1627750
42024,1627750,0042400177,"May 03, 2025",DEN vs. LAC,W,42,7,15,0.467,0,3,0.0,2,3,0.667,0,5,5,2,0,1,4,2,16,19,1,1627750
42024,1627750,0042400176,"May 01, 2025",DEN @ LAC,L,44,9,19,0.474,2,6,0.333,1,1,1.0,0,8,8,8,0,3,3,1,21,2,1,1627750
42024,1627750,0042400175,"Apr 29, 2025",DEN vs. LAC,W,40,17,26,0.654,8,14,0.571,1,1,1.0,0,5,5,7,3,1,1,2,43,17,1,1627750
42024,1627750,0042400174,"Apr 26, 2025",DEN @ LAC,W,42,5,17,0.294,1,5,0.2,2,2,1.0,0,7,7,7,2,0,3,4,13,8,1,1627750
42024,1627750,0042400173,"Apr 24, 2025",DEN @ LAC,L,36,8,15,0.533,1,4,0.25,6,6,1.0,0,0,0,4,1,0,3,3,23,-15,1,1627750
42024,1627750,0042400172,"Apr 21, 2025",DEN vs. LAC,L,42,9,17,0.529,4,8,0.5,1,1,1.0,0,3,3,6,1,1,4,3,23,5,1,1627750
42024,1627750,0042400171,"Apr 19, 2025",DEN vs. LAC,W,48,7,20,0.35,3,7,0.429,4,5,0.8,1,8,9,7,1,0,3,1,21,12,1,1627750
42023,1627750,0042300237,"May 19, 2024",DEN vs. MIN,L,43,13,27,0.481,4,12,0.333,5,5,1.0,0,3,3,3,0,0,4,3,35,-8,1,1627750
42023,1627750,0042300236,"May 16, 2024",DEN @ MIN,L,33,4,18,0.222,2,7,0.286,0,0,0.0,0,2,2,5,1,0,2,2,10,-32,1,1627750
42023,1627750,0042300235,"May 14, 2024",DEN vs. MIN,W,41,7,14,0.5,0,0,0.0,2,2,1.0,1,0,1,4,1,0,2,2,16,11,1,1627750
42023,1627750,0042300234,"May 12, 2024",DEN @ MIN,W,39,8,17,0.471,3,7,0.429,0,0,0.0,1,4,5,8,2,0,3,3,19,0,1,1627750
42023,1627750,0042300233,"May 10, 2024",DEN @ MIN,W,38,11,21,0.524,2,5,0.4,0,0,0.0,1,3,4,5,3,0,3,3,24,21,1,1627750
42023,1627750,0042300232,"May 06, 2024",DEN vs. MIN,L,36,3,18,0.167,0,4,0.0,2,2,1.0,2,11,13,2,2,1,4,3,8,-16,1,1627750
42023,1627750,0042300231,"May 04, 2024",DEN vs. MIN,L,34,6,14,0.429,2,4,0.5,3,3,1.0,0,1,1,4,0,0,1,4,17,-22,1,1627750
42023,1627750,0042300155,"Apr 29, 2024",DEN vs. LAL,W,41,13,28,0.464,5,10,0.5,1,1,1.0,1,2,3,7,1,0,2,2,32,3,1,1627750
42023,1627750,0042300154,"Apr 27, 2024",DEN @ LAL,L,39,9,23,0.391,0,4,0.0,4,5,0.8,1,5,6,5,0,1,4,1,22,-3,1,1627750
42023,1627750,0042300153,"Apr 25, 2024",DEN @ LAL,W,41,8,21,0.381,1,6,0.167,5,6,0.833,1,4,5,9,0,1,4,0,22,7,1,1627750
42023,1627750,0042300152,"Apr 22, 2024",DEN vs. LAL,W,40,9,24,0.375,0,5,0.0,2,2,1.0,0,3,3,5,0,2,2,4,20,-2,1,1627750
42023,1627750,0042300151,"Apr 20, 2024",DEN vs. LAL,W,39,9,24,0.375,4,9,0.444,0,0,0.0,1,5,6,10,0,1,0,1,22,9,1,1627750
42022,1627750,0042200405,"Jun 12, 2023",DEN vs. MIA,W,41,6,15,0.4,2,7,0.286,0,0,0.0,0,8,8,8,1,0,6,2,14,12,1,1627750
42022,1627750,0042200404,"Jun 09, 2023",DEN @ MIA,W,43,5,17,0.294,2,3,0.667,3,3,1.0,0,3,3,12,1,0,0,1,15,22,1,1627750
42022,1627750,0042200403,"Jun 07, 2023",DEN @ MIA,W,45,12,22,0.545,3,6,0.5,7,8,0.875,3,7,10,10,1,0,7,2,34,14,1,1627750
42022,1627750,0042200402,"Jun 04, 2023",DEN vs. MIA,L,39,7,15,0.467,3,8,0.375,1,1,1.0,1,3,4,10,1,0,1,2,18,-2,1,1627750
42022,1627750,0042200401,"Jun 01, 2023",DEN vs. MIA,W,44,11,22,0.5,2,7,0.286,2,2,1.0,1,5,6,10,1,0,3,2,26,9,1,1627750
42022,1627750,0042200314,"May 22, 2023",DEN @ LAL,W,43,10,18,0.556,0,4,0.0,5,5,1.0,0,3,3,5,2,1,2,3,25,11,1,1627750
42022,1627750,0042200313,"May 20, 2023",DEN @ LAL,W,42,15,29,0.517,5,11,0.455,2,2,1.0,0,7,7,6,2,0,1,2,37,18,1,1627750
42022,1627750,0042200312,"May 18, 2023",DEN vs. LAL,W,43,11,24,0.458,6,14,0.429,9,10,0.9,2,8,10,5,4,0,3,1,37,8,1,1627750
42022,1627750,0042200311,"May 16, 2023",DEN vs. LAL,W,37,12,20,0.6,4,8,0.5,3,3,1.0,1,4,5,5,3,1,1,5,31,3,1,1627750
42022,1627750,0042200226,"May 11, 2023",DEN @ PHX,W,35,7,16,0.438,4,7,0.571,8,8,1.0,0,4,4,4,4,0,3,1,26,6,1,1627750
42022,1627750,0042200225,"May 09, 2023",DEN vs. PHX,W,37,7,15,0.467,2,4,0.5,3,3,1.0,0,5,5,6,1,0,2,1,19,23,1,1627750
42022,1627750,0042200224,"May 07, 2023",DEN @ PHX,L,42,13,25,0.52,1,3,0.333,1,2,0.5,3,2,5,7,1,0,0,2,28,5,1,1627750
42022,1627750,0042200223,"May 05, 2023",DEN @ PHX,L,41,13,29,0.448,1,6,0.167,5,6,0.833,1,5,6,5,1,1,2,3,32,5,1,1627750
42022,1627750,0042200222,"May 01, 2023",DEN vs. PHX,W,39,3,15,0.2,0,9,0.0,4,4,1.0,0,4,4,8,0,0,3,0,10,14,1,1627750
42022,1627750,0042200221,"Apr 29, 2023",DEN vs. PHX,W,37,13,24,0.542,6,10,0.6,2,2,1.0,1,4,5,9,2,0,3,2,34,13,1,1627750
42022,1627750,0042200145,"Apr 25, 2023",DEN vs. MIN,W,41,12,23,0.522,5,9,0.556,6,6,1.0,1,3,4,5,1,0,2,2,35,-5,1,1627750
42022,1627750,0042200144,"Apr 23, 2023",DEN @ MIN,L,41,8,21,0.381,2,7,0.286,1,1,1.0,1,6,7,5,0,0,3,1,19,-3,1,1627750
42022,1627750,0042200143,"Apr 21, 2023",DEN @ MIN,W,38,7,16,0.438,1,6,0.167,3,4,0.75,0,6,6,9,2,1,3,3,18,3,1,1627750
42022,1627750,0042200142,"Apr 19, 2023",DEN vs. MIN,W,39,13,22,0.591,6,10,0.6,8,9,0.889,0,3,3,5,2,0,4,3,40,1,1,1627750
42022,1627750,0042200141,"Apr 16, 2023",DEN vs. MIN,W,33,9,22,0.409,4,10,0.4,2,2,1.0,0,8,8,8,0,1,1,3,24,24,1,1627750
42019,1627750,0041900315,"Sep 26, 2020",DEN @ LAL,L,43,7,17,0.412,0,4,0.0,5,5,1.0,2,2,4,8,1,0,5,3,19,-10,1,1627750
42019,1627750,0041900314,"Sep 24, 2020",DEN vs. LAL,L,45,12,20,0.6,0,3,0.0,8,8,1.0,1,2,3,8,0,1,4,1,32,-8,1,1627750
42019,1627750,0041900313,"Sep 22, 2020",DEN vs. LAL,W,44,10,17,0.588,4,8,0.5,4,7,0.571,2,6,8,12,2,0,4,1,28,8,1,1627750
42019,1627750,0041900312,"Sep 20, 2020",DEN @ LAL,L,44,8,19,0.421,2,9,0.222,7,8,0.875,0,6,6,4,2,2,5,1,25,16,1,1627750
42019,1627750,0041900311,"Sep 18, 2020",DEN @ LAL,L,29,7,12,0.583,3,5,0.6,4,4,1.0,0,1,1,5,0,0,3,4,21,-21,1,1627750
42019,1627750,0041900237,"Sep 15, 2020",DEN @ LAC,W,45,15,26,0.577,6,13,0.462,4,4,1.0,0,4,4,5,1,0,5,1,40,15,1,1627750
42019,1627750,0041900236,"Sep 13, 2020",DEN vs. LAC,W,41,9,13,0.692,1,2,0.5,2,3,0.667,1,4,5,5,2,0,1,2,21,14,1,1627750
42019,1627750,0041900235,"Sep 11, 2020",DEN @ LAC,W,40,9,25,0.36,5,7,0.714,3,3,1.0,1,7,8,7,0,0,1,1,26,9,1,1627750
42019,1627750,0041900234,"Sep 09, 2020",DEN vs. LAC,L,44,6,15,0.4,2,3,0.667,4,4,1.0,1,3,4,7,1,0,4,0,18,-7,1,1627750
42019,1627750,0041900233,"Sep 07, 2020",DEN vs. LAC,L,38,5,17,0.294,2,7,0.286,2,2,1.0,1,3,4,9,2,0,2,4,14,-6,1,1627750
42019,1627750,0041900232,"Sep 05, 2020",DEN @ LAC,W,40,10,21,0.476,3,8,0.375,4,5,0.8,0,3,3,6,2,1,3,3,27,0,1,1627750
42019,1627750,0041900231,"Sep 03, 2020",DEN @ LAC,L,33,5,15,0.333,2,8,0.25,0,0,0.0,0,3,3,6,1,0,2,0,12,-18,1,1627750
42019,1627750,0041900167,"Sep 01, 2020",DEN vs. UTA,W,41,7,21,0.333,1,6,0.167,2,2,1.0,0,2,2,4,1,0,2,1,17,-4,1,1627750
42019,1627750,0041900166,"Aug 30, 2020",DEN @ UTA,W,43,17,24,0.708,9,12,0.75,7,9,0.778,1,4,5,6,0,0,5,5,50,12,1,1627750
42019,1627750,0041900165,"Aug 25, 2020",DEN vs. UTA,W,41,17,26,0.654,4,8,0.5,4,4,1.0,3,5,8,8,1,0,0,3,42,20,1,1627750
42019,1627750,0041900164,"Aug 23, 2020",DEN @ UTA,L,43,18,31,0.581,9,15,0.6,5,5,1.0,4,7,11,7,0,1,0,2,50,5,1,1627750
42019,1627750,0041900163,"Aug 21, 2020",DEN @ UTA,L,27,5,16,0.313,2,8,0.25,0,0,0.0,1,4,5,6,1,1,1,3,12,-12,1,1627750
42019,1627750,0041900162,"Aug 19, 2020",DEN vs. UTA,L,30,6,13,0.462,1,2,0.5,1,1,1.0,0,3,3,4,0,0,3,3,14,-20,1,1627750
42019,1627750,0041900161,"Aug 17, 2020",DEN vs. UTA,W,40,13,20,0.65,6,9,0.667,4,4,1.0,2,3,5,9,1,0,3,4,36,16,1,1627750
42024,1628973,0042400306,"May 31, 2025",NYK @ IND,L,34,8,18,0.444,2,7,0.286,1,2,0.5,0,2,2,7,0,0,5,1,19,-18,1,1628973
42024,1628973,0042400305,"May 29, 2025",NYK vs. IND,W,34,12,18,0.667,4,7,0.571,4,4,1.0,0,5,5,5,0,1,3,2,32,18,1,1628973
42024,1628973,0042400304,"May 27, 2025",NYK @ IND,L,37,9,19,0.474,2,6,0.333,11,12,0.917,0,2,2,5,2,1,3,3,31,-16,1,1628973
42024,1628973,0042400303,"May 25, 2025",NYK @ IND,W,31,6,18,0.333,1,5,0.2,10,10,1.0,0,2,2,1,0,0,3,5,23,-6,1,1628973
42024,1628973,0042400302,"May 23, 2025",NYK vs. IND,L,39,13,27,0.481,5,12,0.417,5,5,1.0,0,3,3,11,1,0,3,3,36,4,1,1628973
42024,1628973,0042400301,"May 21, 2025",NYK vs. IND,L,38,15,25,0.6,1,6,0.167,12,14,0.857,0,1,1,5,0,0,7,5,43,-8,1,1628973
42024,1628973,0042400216,"May 16, 2025",NYK vs. BOS,W,35,8,14,0.571,3,8,0.375,4,4,1.0,1,5,6,6,0,0,2,2,23,30,1,1628973
42024,1628973,0042400215,"May 14, 2025",NYK @ BOS,L,33,7,17,0.412,1,4,0.25,7,9,0.778,1,0,1,6,0,0,2,6,22,-18,1,1628973
42024,1628973,0042400214,"May 12, 2025",NYK vs. BOS,W,40,14,25,0.56,4,8,0.5,7,9,0.778,1,4,5,12,0,0,1,2,39,12,1,1628973
42024,1628973,0042400213,"May 10, 2025",NYK vs. BOS,L,40,9,21,0.429,3,8,0.375,6,7,0.857,1,3,4,7,1,0,4,4,27,-16,1,1628973
42024,1628973,0042400212,"May 07, 2025",NYK @ BOS,W,37,6,19,0.316,2,9,0.222,3,4,0.75,0,3,3,7,0,1,2,2,17,-1,1,1628973
42024,1628973,0042400211,"May 05, 2025",NYK @ BOS,W,44,9,23,0.391,5,9,0.556,6,7,0.857,1,3,4,5,2,0,4,4,29,2,1,1628973
42024,1628973,0042400126,"May 01, 2025",NYK @ DET,W,42,15,33,0.455,3,10,0.3,7,8,0.875,2,2,4,7,0,0,2,2,40,5,1,1628973
42024,1628973,0042400125,"Apr 29, 2025",NYK vs. DET,L,36,4,16,0.25,1,4,0.25,7,10,0.7,1,2,3,7,0,0,4,4,16,1,1,1628973
42024,1628973,0042400124,"Apr 27, 2025",NYK @ DET,W,39,13,26,0.5,4,7,0.571,2,2,1.0,3,2,5,11,0,1,2,3,32,5,1,1628973
42024,1628973,0042400123,"Apr 24, 2025",NYK @ DET,W,39,9,20,0.45,1,7,0.143,11,13,0.846,0,7,7,9,0,1,1,3,30,8,1,1628973
42024,1628973,0042400122,"Apr 21, 2025",NYK vs. DET,L,44,12,27,0.444,4,12,0.333,9,11,0.818,1,2,3,7,2,0,6,5,37,-2,1,1628973
42024,1628973,0042400121,"Apr 19, 2025",NYK vs. DET,W,40,12,27,0.444,2,5,0.4,8,10,0.8,0,2,2,8,0,0,1,3,34,2,1,1628973
42023,1628973,0042300217,"May 19, 2024",NYK vs. IND,L,29,6,17,0.353,1,3,0.333,4,5,0.8,0,0,0,9,0,0,1,1,17,-9,1,1628973
42023,1628973,0042300216,"May 17, 2024",NYK @ IND,L,38,11,26,0.423,3,8,0.375,6,9,0.667,0,1,1,5,0,0,1,2,31,-11,1,1628973
42023,1628973,0042300215,"May 14, 2024",NYK vs. IND,W,43,18,35,0.514,2,6,0.333,6,7,0.857,0,4,4,7,0,0,3,2,44,31,1,1628973
42023,1628973,0042300214,"May 12, 2024",NYK @ IND,L,31,6,17,0.353,0,5,0.0,6,9,0.667,2,1,3,5,2,0,2,1,18,-27,1,1628973
42023,1628973,0042300213,"May 10, 2024",NYK @ IND,L,38,10,26,0.385,2,6,0.333,4,7,0.571,0,0,0,6,1,0,5,2,26,-6,1,1628973
42023,1628973,0042300212,"May 08, 2024",NYK vs. IND,W,32,11,18,0.611,3,6,0.5,4,6,0.667,0,2,2,5,3,0,2,2,29,26,1,1628973
42023,1628973,0042300211,"May 06, 2024",NYK vs. IND,W,44,14,26,0.538,1,4,0.25,14,14,1.0,1,5,6,6,0,1,4,2,43,11,1,1628973
42023,1628973,0042300116,"May 02, 2024",NYK @ PHI,W,44,13,27,0.481,3,8,0.375,12,16,0.75,0,3,3,12,0,0,2,2,41,9,1,1628973
42023,1628973,0042300115,"Apr 30, 2024",NYK vs. PHI,L,51,15,32,0.469,4,11,0.364,6,9,0.667,0,3,3,6,3,0,4,3,40,-9,1,1628973
42023,1628973,0042300114,"Apr 28, 2024",NYK @ PHI,W,44,18,34,0.529,2,8,0.25,9,11,0.818,0,4,4,10,0,1,1,2,47,10,1,1628973
42023,1628973,0042300113,"Apr 25, 2024",NYK @ PHI,L,45,13,27,0.481,3,7,0.429,10,12,0.833,0,2,2,13,0,0,4,3,39,-14,1,1628973
42023,1628973,0042300112,"Apr 22, 2024",NYK vs. PHI,W,38,8,29,0.276,1,6,0.167,7,9,0.778,0,8,8,6,0,0,1,3,24,3,1,1628973
42023,1628973,0042300111,"Apr 20, 2024",NYK vs. PHI,W,41,8,26,0.308,1,6,0.167,5,6,0.833,5,2,7,7,1,0,5,1,22,-3,1,1628973
42022,1628973,0042200206,"May 12, 2023",NYK @ MIA,L,45,14,22,0.636,5,10,0.5,8,9,0.889,0,4,4,3,0,0,3,4,41,3,1,1628973
42022,1628973,0042200205,"May 10, 2023",NYK vs. MIA,W,48,12,22,0.545,4,10,0.4,10,12,0.833,1,8,9,7,1,0,1,2,38,9,1,1628973
42022,1628973,0042200204,"May 08, 2023",NYK @ MIA,L,44,10,21,0.476,2,7,0.286,10,11,0.909,0,4,4,11,1,0,1,5,32,-5,1,1628973
42022,1628973,0042200203,"May 06, 2023",NYK @ MIA,L,38,7,20,0.35,0,5,0.0,6,6,1.0,1,5,6,8,0,0,0,3,20,-6,1,1628973
42022,1628973,0042200202,"May 02, 2023",NYK vs. MIA,W,39,10,19,0.526,6,10,0.6,4,4,1.0,1,4,5,2,2,0,1,1,30,12,1,1628973
